,
Município,Taxa de desemprego 16a e+
292890 SAO DESIDERIO,"5,47"
292895 SAO DOMINGOS,"7,82"
292900 SAO FELIX,"13,31"
292905 SAO FELIX DO CORIBE,"8,05"
292910 SAO FELIPE,"7,15"
292920 SAO FRANCISCO DO CONDE,"25,48"
292925 SAO GABRIEL,"6,80"
292930 SAO GONCALO DOS CAMPOS,"12,87"
292935 SAO JOSE DA VITORIA,"11,00"
292937 SAO JOSE DO JACUIPE,"8,45"
292940 SAO MIGUEL DAS MATAS,"3,85"
292950 SAO SEBASTIAO DO PASSE,"17,53"
292960 SAPEACU,"10,67"
292970 SATIRO DIAS,"5,02"
292975 SAUBARA,"9,71"
292980 SAUDE,"15,00"
292990 SEABRA,"7,16"
293000 SEBASTIAO LARANJEIRAS,"5,16"
293010 SENHOR DO BONFIM,"11,13"
293015 SERRA DO RAMALHO,"11,83"
293020 SENTO SE,"8,57"
293030 SERRA DOURADA,"10,92"
293040 SERRA PRETA,"9,83"
293050 SERRINHA,"9,82"
293060 SERROLANDIA,"8,65"
293070 SIMOES FILHO,"17,83"
293075 SITIO DO MATO,"9,65"
293076 SITIO DO QUINTO,"6,10"
293077 SOBRADINHO,"12,63"
293080 SOUTO SOARES,"3,67"
293090 TABOCAS DO BREJO VELHO,"7,47"
293100 TANHACU,"7,99"
293105 TANQUE NOVO,"5,09"
293110 TANQUINHO,"8,36"
293120 TAPEROA,"5,41"
293130 TAPIRAMUTA,"13,97"
293135 TEIXEIRA DE FREITAS,"10,45"
293140 TEODORO SAMPAIO,"17,13"
293150 TEOFILANDIA,"5,90"
293160 TEOLANDIA,"8,17"
293170 TERRA NOVA,"16,93"
293180 TREMEDAL,"10,85"
293190 TUCANO,"8,84"
293200 UAUA,"7,12"
293210 UBAIRA,"7,98"
293220 UBAITABA,"8,45"
293230 UBATA,"18,19"
293240 UIBAI,"7,51"
293245 UMBURANAS,"19,34"
293250 UNA,"14,52"
293260 URANDI,"10,44"
293270 URUCUCA,"14,43"
293280 UTINGA,"7,52"
293290 VALENCA,"10,77"
293300 VALENTE,"6,62"
293305 VARZEA DA ROCA,"9,19"
293310 VARZEA DO POCO,"7,79"
293315 VARZEA NOVA,"8,93"
293317 VARZEDO,"7,24"
293320 VERA CRUZ,"13,18"
293325 VEREDA,"4,83"
293330 VITORIA DA CONQUISTA,"9,11"
293340 WAGNER,"8,61"
293345 WANDERLEY,"9,56"
293350 WENCESLAU GUIMARAES,"7,02"
293360 XIQUE-XIQUE,"11,14"
310010 ABADIA DOS DOURADOS,"3,79"
310020 ABAETE,"4,44"
310030 ABRE CAMPO,"3,18"
310040 ACAIACA,"21,77"
310050 ACUCENA,"4,75"
310060 AGUA BOA,"4,64"
310070 AGUA COMPRIDA,"2,72"
310080 AGUANIL,"5,28"
310090 AGUAS FORMOSAS,"7,71"
310100 AGUAS VERMELHAS,"6,74"
310110 AIMORES,"7,02"
310120 AIURUOCA,"3,74"
310130 ALAGOA,"4,03"
310140 ALBERTINA,"2,03"
310150 ALEM PARAIBA,"7,63"
310160 ALFENAS,"6,87"
310163 ALFREDO VASCONCELOS,"6,35"
310170 ALMENARA,"10,96"
310180 ALPERCATA,"10,57"
310190 ALPINOPOLIS,"5,05"
310200 ALTEROSA,"3,83"
310205 ALTO CAPARAO,"2,81"
310210 ALTO RIO DOCE,"3,52"
310220 ALVARENGA,"6,18"
310230 ALVINOPOLIS,"6,60"
310240 ALVORADA DE MINAS,"12,45"
310250 AMPARO DO SERRA,"5,98"
310260 ANDRADAS,"2,31"
310270 CACHOEIRA DE PAJEU,"9,84"
310280 ANDRELANDIA,"5,45"
310285 ANGELANDIA,"5,54"
310290 ANTONIO CARLOS,"9,84"
310300 ANTONIO DIAS,"8,12"
310310 ANTONIO PRADO DE MINAS,"2,51"
310320 ARACAI,"5,13"
310330 ARACITABA,"10,38"
310340 ARACUAI,"7,41"
310350 ARAGUARI,"4,98"
310360 ARANTINA,"4,88"
310370 ARAPONGA,"2,24"
310375 ARAPORA,"4,81"
310380 ARAPUA,"2,57"
310390 ARAUJOS,"1,63"
310400 ARAXA,"5,68"
310410 ARCEBURGO,"4,48"
310420 ARCOS,"6,18"
310430 AREADO,"4,37"
310440 ARGIRITA,"4,63"
310445 ARICANDUVA,"6,96"
310450 ARINOS,"7,05"
310460 ASTOLFO DUTRA,"2,23"
310470 ATALEIA,"4,05"
310480 AUGUSTO DE LIMA,"8,52"
310490 BAEPENDI,"3,20"
310500 BALDIM,"8,57"
310510 BAMBUI,"2,86"
310520 BANDEIRA,"5,21"
310530 BANDEIRA DO SUL,"3,89"
310540 BARAO DE COCAIS,"9,02"
310550 BARAO DE MONTE ALTO,"6,79"
310560 BARBACENA,"9,84"
310570 BARRA LONGA,"17,82"
310590 BARROSO,"9,75"
310600 BELA VISTA DE MINAS,"17,77"
310610 BELMIRO BRAGA,"6,84"
310620 BELO HORIZONTE,"6,21"
310630 BELO ORIENTE,"14,39"
310640 BELO VALE,"4,41"
310650 BERILO,"6,59"
310660 BERTOPOLIS,"4,94"
310665 BERIZAL,"11,96"
310670 BETIM,"9,12"
310680 BIAS FORTES,"4,38"
310690 BICAS,"5,48"
310700 BIQUINHAS,"3,05"
310710 BOA ESPERANCA,"5,35"
310720 BOCAINA DE MINAS,"4,00"
310730 BOCAIUVA,"10,98"
310740 BOM DESPACHO,"5,52"
310750 BOM JARDIM DE MINAS,"7,05"
310760 BOM JESUS DA PENHA,"1,65"
310770 BOM JESUS DO AMPARO,"4,99"
310780 BOM JESUS DO GALHO,"8,52"
310790 BOM REPOUSO,"2,47"
310800 BOM SUCESSO,"3,89"
310810 BONFIM,"3,52"
310820 BONFINOPOLIS DE MINAS,"4,41"
310825 BONITO DE MINAS,"9,41"
310830 BORDA DA MATA,"1,98"
310840 BOTELHOS,"4,42"
310850 BOTUMIRIM,"9,64"
310855 BRASILANDIA DE MINAS,"6,78"
310860 BRASILIA DE MINAS,"8,71"
310870 BRAS PIRES,"6,17"
310880 BRAUNAS,"11,68"
310890 BRAZOPOLIS,"6,15"
310900 BRUMADINHO,"6,69"
310910 BUENO BRANDAO,"1,93"
310920 BUENOPOLIS,"8,90"
310925 BUGRE,"7,18"
310930 BURITIS,"6,89"
310940 BURITIZEIRO,"11,25"
310945 CABECEIRA GRANDE,"8,12"
310950 CABO VERDE,"2,51"
310960 CACHOEIRA DA PRATA,"10,07"
310970 CACHOEIRA DE MINAS,"5,30"
310980 CACHOEIRA DOURADA,"4,84"
310990 CAETANOPOLIS,"8,83"
311000 CAETE,"7,82"
311010 CAIANA,"4,54"
311020 CAJURI,"1,02"
311030 CALDAS,"4,42"
311040 CAMACHO,"3,42"
311050 CAMANDUCAIA,"4,44"
311060 CAMBUI,"4,68"
311070 CAMBUQUIRA,"6,11"
311080 CAMPANARIO,"12,50"
311090 CAMPANHA,"4,73"
311100 CAMPESTRE,"2,27"
311110 CAMPINA VERDE,"4,73"
311115 CAMPO AZUL,"4,94"
311120 CAMPO BELO,"5,39"
311130 CAMPO DO MEIO,"6,07"
311140 CAMPO FLORIDO,"6,54"
311150 CAMPOS ALTOS,"3,62"
311160 CAMPOS GERAIS,"2,44"
311170 CANAA,"1,65"
311180 CANAPOLIS,"5,98"
311190 CANA VERDE,"4,30"
311200 CANDEIAS,"3,44"
311205 CANTAGALO,"9,45"
311210 CAPARAO,"1,70"
311220 CAPELA NOVA,"3,08"
311230 CAPELINHA,"5,09"
311240 CAPETINGA,"4,40"
311250 CAPIM BRANCO,"6,27"
311260 CAPINOPOLIS,"9,75"
311265 CAPITAO ANDRADE,"6,36"
311270 CAPITAO ENEAS,"12,81"
311280 CAPITOLIO,"1,87"
311290 CAPUTIRA,"5,67"
311300 CARAI,"8,81"
311310 CARANAIBA,"5,36"
311320 CARANDAI,"10,21"
311330 CARANGOLA,"6,62"
311340 CARATINGA,"6,81"
311350 CARBONITA,"5,30"
311360 CAREACU,"6,20"
311370 CARLOS CHAGAS,"8,49"
311380 CARMESIA,"3,41"
311390 CARMO DA CACHOEIRA,"4,00"
311400 CARMO DA MATA,"3,79"
311410 CARMO DE MINAS,"4,46"
311420 CARMO DO CAJURU,"4,34"
311430 CARMO DO PARANAIBA,"3,94"
311440 CARMO DO RIO CLARO,"3,86"
311450 CARMOPOLIS DE MINAS,"1,33"
311455 CARNEIRINHO,"4,61"
311460 CARRANCAS,"2,99"
311470 CARVALHOPOLIS,"3,61"
311480 CARVALHOS,"4,27"
311490 CASA GRANDE,"5,39"
311500 CASCALHO RICO,"1,89"
311510 CASSIA,"3,71"
311520 CONCEICAO DA BARRA DE MINAS,"5,52"
311530 CATAGUASES,"7,80"
311535 CATAS ALTAS,"6,98"
311540 CATAS ALTAS DA NORUEGA,"12,42"
311545 CATUJI,"8,30"
311547 CATUTI,"6,72"
311550 CAXAMBU,"10,02"
311560 CEDRO DO ABAETE,"8,74"
311570 CENTRAL DE MINAS,"8,57"
311580 CENTRALINA,"4,98"
311590 CHACARA,"1,61"
311600 CHALE,"4,32"
311610 CHAPADA DO NORTE,"5,82"
311615 CHAPADA GAUCHA,"7,49"
311620 CHIADOR,"3,72"
311630 CIPOTANEA,"4,09"
311640 CLARAVAL,"3,30"
311650 CLARO DOS POCOES,"6,01"
311660 CLAUDIO,"3,92"
311670 COIMBRA,"3,34"
311680 COLUNA,"4,79"
311690 COMENDADOR GOMES,"1,09"
311700 COMERCINHO,"4,69"
311710 CONCEICAO DA APARECIDA,"3,89"
311720 CONCEICAO DAS PEDRAS,"1,66"
311730 CONCEICAO DAS ALAGOAS,"5,17"
311740 CONCEICAO DE IPANEMA,"3,66"
311750 CONCEICAO DO MATO DENTRO,"7,46"
311760 CONCEICAO DO PARA,"5,52"
311770 CONCEICAO DO RIO VERDE,"5,59"
311780 CONCEICAO DOS OUROS,"3,10"
311783 CONEGO MARINHO,"14,66"
311787 CONFINS,"6,26"
311790 CONGONHAL,"2,94"
311800 CONGONHAS,"8,76"
311810 CONGONHAS DO NORTE,"6,58"
311820 CONQUISTA,"3,94"
311830 CONSELHEIRO LAFAIETE,"7,97"
311840 CONSELHEIRO PENA,"7,03"
311850 CONSOLACAO,"5,58"
311860 CONTAGEM,"7,26"
311870 COQUEIRAL,"5,60"
311880 CORACAO DE JESUS,"8,16"
311890 CORDISBURGO,"4,75"
311900 CORDISLANDIA,"2,56"
311910 CORINTO,"7,67"
311920 COROACI,"5,75"
311930 COROMANDEL,"3,60"
311940 CORONEL FABRICIANO,"10,22"
311950 CORONEL MURTA,"10,36"
311960 CORONEL PACHECO,"5,68"
311970 CORONEL XAVIER CHAVES,"4,24"
311980 CORREGO DANTA,"1,53"
311990 CORREGO DO BOM JESUS,"2,94"
311995 CORREGO FUNDO,"7,15"
312000 CORREGO NOVO,"2,93"
312010 COUTO DE MAGALHAES DE MINAS,"15,44"
312015 CRISOLITA,"7,31"
312020 CRISTAIS,"2,94"
312030 CRISTALIA,"12,69"
312040 CRISTIANO OTONI,"11,16"
312050 CRISTINA,"4,49"
312060 CRUCILANDIA,"2,90"
312070 CRUZEIRO DA FORTALEZA,"6,03"
312080 CRUZILIA,"8,15"
312083 CUPARAQUE,"8,60"
312087 CURRAL DE DENTRO,"12,07"
312090 CURVELO,"9,71"
312100 DATAS,"7,71"
312110 DELFIM MOREIRA,"2,51"
312120 DELFINOPOLIS,"0,94"
312125 DELTA,"6,37"
312130 DESCOBERTO,"5,04"
312140 DESTERRO DE ENTRE RIOS,"2,76"
312150 DESTERRO DO MELO,"5,34"
312160 DIAMANTINA,"7,89"
312170 DIOGO DE VASCONCELOS,"8,98"
312180 DIONISIO,"13,45"
312190 DIVINESIA,"5,14"
312200 DIVINO,"3,06"
312210 DIVINO DAS LARANJEIRAS,"7,63"
312220 DIVINOLANDIA DE MINAS,"9,10"
312230 DIVINOPOLIS,"4,06"
312235 DIVISA ALEGRE,"12,07"
312240 DIVISA NOVA,"2,83"
312245 DIVISOPOLIS,"11,00"
312247 DOM BOSCO,"5,27"
312250 DOM CAVATI,"6,29"
312260 DOM JOAQUIM,"4,85"
312270 DOM SILVERIO,"6,38"
312280 DOM VICOSO,"5,79"
312290 DONA EUSEBIA,"2,51"
312300 DORES DE CAMPOS,"2,51"
312310 DORES DE GUANHAES,"4,05"
312320 DORES DO INDAIA,"4,86"
312330 DORES DO TURVO,"5,09"
312340 DORESOPOLIS,"4,04"
312350 DOURADOQUARA,"7,80"
312352 DURANDE,"3,04"
312360 ELOI MENDES,"4,81"
312370 ENGENHEIRO CALDAS,"8,01"
312380 ENGENHEIRO NAVARRO,"9,67"
312385 ENTRE FOLHAS,"12,53"
312390 ENTRE RIOS DE MINAS,"5,93"
312400 ERVALIA,"2,60"
312410 ESMERALDAS,"7,59"
312420 ESPERA FELIZ,"4,01"
312430 ESPINOSA,"9,10"
312440 ESPIRITO SANTO DO DOURADO,"0,86"
312450 ESTIVA,"1,53"
312460 ESTRELA DALVA,"5,43"
312470 ESTRELA DO INDAIA,"5,95"
312480 ESTRELA DO SUL,"6,31"
312490 EUGENOPOLIS,"4,46"
312500 EWBANK DA CAMARA,"4,53"
312510 EXTREMA,"4,56"
312520 FAMA,"1,55"
312530 FARIA LEMOS,"5,27"
312540 FELICIO DOS SANTOS,"3,26"
312550 SAO GONCALO DO RIO PRETO,"7,87"
312560 FELISBURGO,"10,36"
312570 FELIXLANDIA,"8,91"
312580 FERNANDES TOURINHO,"5,68"
312590 FERROS,"6,34"
312595 FERVEDOURO,"6,02"
312600 FLORESTAL,"5,33"
312610 FORMIGA,"3,35"
312620 FORMOSO,"10,92"
312630 FORTALEZA DE MINAS,"2,59"
312640 FORTUNA DE MINAS,"7,61"
312650 FRANCISCO BADARO,"6,54"
312660 FRANCISCO DUMONT,"5,66"
312670 FRANCISCO SA,"7,09"
312675 FRANCISCOPOLIS,"5,11"
312680 FREI GASPAR,"4,37"
312690 FREI INOCENCIO,"10,05"
312695 FREI LAGONEGRO,"3,75"
312700 FRONTEIRA,"6,81"
312705 FRONTEIRA DOS VALES,"9,85"
312707 FRUTA DE LEITE,"6,66"
312710 FRUTAL,"4,24"
312720 FUNILANDIA,"7,55"
312730 GALILEIA,"8,51"
312733 GAMELEIRAS,"9,19"
312735 GLAUCILANDIA,"13,46"
312737 GOIABEIRA,"7,43"
312738 GOIANA,"6,86"
312740 GONCALVES,"2,17"
312750 GONZAGA,"14,19"
312760 GOUVEIA,"6,26"
312770 GOVERNADOR VALADARES,"9,72"
312780 GRAO MOGOL,"8,20"
312790 GRUPIARA,"3,28"
312800 GUANHAES,"8,21"
312810 GUAPE,"2,79"
312820 GUARACIABA,"1,59"
312825 GUARACIAMA,"4,51"
312830 GUARANESIA,"4,52"
312840 GUARANI,"4,11"
312850 GUARARA,"6,57"
312860 GUARDA-MOR,"5,23"
312870 GUAXUPE,"4,68"
312880 GUIDOVAL,"2,64"
312890 GUIMARANIA,"5,31"
312900 GUIRICEMA,"3,01"
312910 GURINHATA,"3,28"
312920 HELIODORA,"1,43"
312930 IAPU,"5,61"
312940 IBERTIOGA,"4,54"
312950 IBIA,"4,86"
312960 IBIAI,"7,64"
312965 IBIRACATU,"17,11"
312970 IBIRACI,"1,61"
312980 IBIRITE,"7,66"
312990 IBITIURA DE MINAS,"1,84"
313000 IBITURUNA,"4,71"
313005 ICARAI DE MINAS,"7,26"
313010 IGARAPE,"6,90"
313020 IGARATINGA,"2,31"
313030 IGUATAMA,"5,32"
313040 IJACI,"5,97"
313050 ILICINEA,"1,75"
313055 IMBE DE MINAS,"3,91"
313060 INCONFIDENTES,"2,57"
313065 INDAIABIRA,"6,31"
313070 INDIANOPOLIS,"2,11"
313080 INGAI,"3,11"
313090 INHAPIM,"6,07"
313100 INHAUMA,"6,92"
313110 INIMUTABA,"7,62"
313115 IPABA,"13,97"
313120 IPANEMA,"7,08"
313130 IPATINGA,"9,18"
313140 IPIACU,"4,63"
313150 IPUIUNA,"3,51"
313160 IRAI DE MINAS,"2,76"
313170 ITABIRA,"10,73"
313180 ITABIRINHA,"7,89"
313190 ITABIRITO,"7,32"
313200 ITACAMBIRA,"6,11"
313210 ITACARAMBI,"14,51"
313220 ITAGUARA,"2,05"
313230 ITAIPE,"4,75"
313240 ITAJUBA,"6,13"
313250 ITAMARANDIBA,"6,17"
313260 ITAMARATI DE MINAS,"4,40"
313270 ITAMBACURI,"10,49"
313280 ITAMBE DO MATO DENTRO,"2,04"
313290 ITAMOGI,"2,68"
313300 ITAMONTE,"4,50"
313310 ITANHANDU,"6,42"
313320 ITANHOMI,"6,07"
313330 ITAOBIM,"8,82"
313340 ITAPAGIPE,"4,16"
313350 ITAPECERICA,"3,19"
313360 ITAPEVA,"5,27"
313370 ITATIAIUCU,"6,46"
313375 ITAU DE MINAS,"6,94"
313380 ITAUNA,"6,38"
313390 ITAVERAVA,"2,75"
313400 ITINGA,"13,45"
313410 ITUETA,"4,86"
313420 ITUIUTABA,"6,15"
313430 ITUMIRIM,"6,82"
313440 ITURAMA,"4,98"
313450 ITUTINGA,"6,32"
313460 JABOTICATUBAS,"4,93"
313470 JACINTO,"7,35"
313480 JACUI,"3,46"
313490 JACUTINGA,"1,98"
313500 JAGUARACU,"6,72"
313505 JAIBA,"5,73"
313507 JAMPRUCA,"5,46"
313510 JANAUBA,"10,19"
313520 JANUARIA,"8,30"
313530 JAPARAIBA,"4,10"
313535 JAPONVAR,"5,03"
313540 JECEABA,"6,29"
313545 JENIPAPO DE MINAS,"6,00"
313550 JEQUERI,"5,53"
313560 JEQUITAI,"9,66"
313570 JEQUITIBA,"4,60"
313580 JEQUITINHONHA,"6,70"
313590 JESUANIA,"4,29"
313600 JOAIMA,"9,89"
313610 JOANESIA,"7,66"
313620 JOAO MONLEVADE,"9,62"
313630 JOAO PINHEIRO,"6,70"
313640 JOAQUIM FELICIO,"3,29"
313650 JORDANIA,"7,41"
313652 JOSE GONCALVES DE MINAS,"7,54"
313655 JOSE RAYDAN,"9,42"
313657 JOSENOPOLIS,"14,80"
313660 NOVA UNIAO,"5,70"
313665 JUATUBA,"8,53"
313670 JUIZ DE FORA,"7,59"
313680 JURAMENTO,"6,89"
313690 JURUAIA,"1,44"
313695 JUVENILIA,"9,62"
313700 LADAINHA,"5,23"
313710 LAGAMAR,"5,08"
313720 LAGOA DA PRATA,"5,45"
313730 LAGOA DOS PATOS,"8,21"
313740 LAGOA DOURADA,"5,28"
313750 LAGOA FORMOSA,"3,48"
313753 LAGOA GRANDE,"6,31"
313760 LAGOA SANTA,"5,49"
313770 LAJINHA,"3,16"
313780 LAMBARI,"5,99"
313790 LAMIM,"4,39"
313800 LARANJAL,"2,46"
313810 LASSANCE,"8,98"
313820 LAVRAS,"5,52"
313830 LEANDRO FERREIRA,"2,89"
313835 LEME DO PRADO,"4,88"
313840 LEOPOLDINA,"6,67"
313850 LIBERDADE,"4,88"
313860 LIMA DUARTE,"6,37"
313862 LIMEIRA DO OESTE,"10,45"
313865 LONTRA,"6,25"
313867 LUISBURGO,"1,55"
313868 LUISLANDIA,"11,47"
313870 LUMINARIAS,"1,31"
313880 LUZ,"5,75"
313890 MACHACALIS,"10,88"
313900 MACHADO,"4,79"
313910 MADRE DE DEUS DE MINAS,"10,31"
313920 MALACACHETA,"6,99"
313925 MAMONAS,"5,25"
313930 MANGA,"11,68"
313940 MANHUACU,"4,41"
313950 MANHUMIRIM,"4,86"
313960 MANTENA,"7,57"
313970 MARAVILHAS,"7,87"
313980 MAR DE ESPANHA,"1,93"
313990 MARIA DA FE,"7,02"
314000 MARIANA,"9,59"
314010 MARILAC,"7,13"
314015 MARIO CAMPOS,"8,55"
314020 MARIPA DE MINAS,"1,23"
314030 MARLIERIA,"9,61"
314040 MARMELOPOLIS,"4,68"
314050 MARTINHO CAMPOS,"6,33"
314053 MARTINS SOARES,"2,44"
314055 MATA VERDE,"7,56"
314060 MATERLANDIA,"9,76"
314070 MATEUS LEME,"6,89"
314080 MATIAS BARBOSA,"6,75"
314085 MATIAS CARDOSO,"10,85"
314090 MATIPO,"5,49"
314100 MATO VERDE,"4,93"
314110 MATOZINHOS,"9,95"
314120 MATUTINA,"2,18"
314130 MEDEIROS,"2,40"
314140 MEDINA,"8,26"
314150 MENDES PIMENTEL,"7,87"
314160 MERCES,"4,16"
314170 MESQUITA,"8,13"
314180 MINAS NOVAS,"4,54"
314190 MINDURI,"14,80"
314200 MIRABELA,"8,46"
314210 MIRADOURO,"5,02"
314220 MIRAI,"3,07"
314225 MIRAVANIA,"7,38"
314230 MOEDA,"4,30"
314240 MOEMA,"3,31"
314250 MONJOLOS,"8,67"
314260 MONSENHOR PAULO,"3,41"
314270 MONTALVANIA,"5,03"
314280 MONTE ALEGRE DE MINAS,"4,85"
314290 MONTE AZUL,"7,28"
314300 MONTE BELO,"1,83"
314310 MONTE CARMELO,"4,87"
314315 MONTE FORMOSO,"7,89"
314320 MONTE SANTO DE MINAS,"2,52"
314330 MONTES CLAROS,"9,75"
314340 MONTE SIAO,"1,28"
314345 MONTEZUMA,"3,20"
314350 MORADA NOVA DE MINAS,"3,00"
314360 MORRO DA GARCA,"6,36"
314370 MORRO DO PILAR,"6,40"
314380 MUNHOZ,"3,01"
314390 MURIAE,"5,41"
314400 MUTUM,"3,59"
314410 MUZAMBINHO,"3,60"
314420 NACIP RAYDAN,"3,66"
314430 NANUQUE,"11,16"
314435 NAQUE,"12,56"
314437 NATALANDIA,"4,43"
314440 NATERCIA,"2,08"
314450 NAZARENO,"3,57"
314460 NEPOMUCENO,"5,73"
314465 NINHEIRA,"5,83"
314467 NOVA BELEM,"3,77"
314470 NOVA ERA,"12,67"
314480 NOVA LIMA,"4,97"
314490 NOVA MODICA,"8,21"
314500 NOVA PONTE,"5,46"
314505 NOVA PORTEIRINHA,"8,01"
314510 NOVA RESENDE,"1,27"
314520 NOVA SERRANA,"2,04"
314530 NOVO CRUZEIRO,"5,45"
314535 NOVO ORIENTE DE MINAS,"11,17"
314537 NOVORIZONTE,"3,96"
314540 OLARIA,"2,38"
314545 OLHOS-D'AGUA,"3,75"
314550 OLIMPIO NORONHA,"5,36"
314560 OLIVEIRA,"4,87"
314570 OLIVEIRA FORTES,"9,38"
314580 ONCA DE PITANGUI,"3,23"
314585 ORATORIOS,"6,05"
314587 ORIZANIA,"7,07"
314590 OURO BRANCO,"8,03"
314600 OURO FINO,"3,50"
314610 OURO PRETO,"7,88"
314620 OURO VERDE DE MINAS,"9,02"
314625 PADRE CARVALHO,"1,22"
314630 PADRE PARAISO,"10,14"
314640 PAINEIRAS,"3,38"
314650 PAINS,"4,03"
314655 PAI PEDRO,"6,48"
314660 PAIVA,"5,39"
314670 PALMA,"5,11"
314675 PALMOPOLIS,"7,51"
314690 PAPAGAIOS,"5,77"
314700 PARACATU,"7,51"
314710 PARA DE MINAS,"4,92"
314720 PARAGUACU,"3,70"
314730 PARAISOPOLIS,"6,01"
314740 PARAOPEBA,"8,70"
314750 PASSABEM,"4,29"
314760 PASSA QUATRO,"5,61"
314770 PASSA TEMPO,"3,40"
314780 PASSA-VINTE,"2,80"
314790 PASSOS,"4,92"
314795 PATIS,"17,84"
314800 PATOS DE MINAS,"5,74"
314810 PATROCINIO,"4,99"
314820 PATROCINIO DO MURIAE,"5,66"
314830 PAULA CANDIDO,"2,61"
314840 PAULISTAS,"5,51"
314850 PAVAO,"10,11"
314860 PECANHA,"4,98"
314870 PEDRA AZUL,"10,71"
314875 PEDRA BONITA,"0,48"
314880 PEDRA DO ANTA,"4,94"
314890 PEDRA DO INDAIA,"2,96"
314900 PEDRA DOURADA,"7,31"
314910 PEDRALVA,"4,70"
314915 PEDRAS DE MARIA DA CRUZ,"8,58"
314920 PEDRINOPOLIS,"4,70"
314930 PEDRO LEOPOLDO,"8,59"
314940 PEDRO TEIXEIRA,"2,26"
314950 PEQUERI,"2,35"
314960 PEQUI,"4,53"
314970 PERDIGAO,"1,30"
314980 PERDIZES,"2,65"
314990 PERDOES,"5,48"
314995 PERIQUITO,"10,65"
315000 PESCADOR,"10,16"
315010 PIAU,"3,70"
315015 PIEDADE DE CARATINGA,"6,65"
315020 PIEDADE DE PONTE NOVA,"9,66"
315030 PIEDADE DO RIO GRANDE,"3,15"
315040 PIEDADE DOS GERAIS,"3,56"
315050 PIMENTA,"2,38"
315053 PINGO-D'AGUA,"9,21"
315057 PINTOPOLIS,"5,91"
315060 PIRACEMA,"2,43"
315070 PIRAJUBA,"3,74"
315080 PIRANGA,"4,68"
315090 PIRANGUCU,"3,96"
315100 PIRANGUINHO,"5,67"
315110 PIRAPETINGA,"5,65"
315120 PIRAPORA,"11,03"
315130 PIRAUBA,"2,97"
315140 PITANGUI,"5,59"
315150 PIUMHI,"3,77"
315160 PLANURA,"5,45"
315170 POCO FUNDO,"2,69"
315180 POCOS DE CALDAS,"5,90"
315190 POCRANE,"2,94"
315200 POMPEU,"6,15"
315210 PONTE NOVA,"8,69"
315213 PONTO CHIQUE,"11,48"
315217 PONTO DOS VOLANTES,"9,29"
315220 PORTEIRINHA,"7,80"
315230 PORTO FIRME,"5,49"
315240 POTE,"7,46"
315250 POUSO ALEGRE,"5,58"
315260 POUSO ALTO,"3,27"
315270 PRADOS,"4,49"
315280 PRATA,"3,60"
315290 PRATAPOLIS,"5,60"
315300 PRATINHA,"3,58"
315310 PRESIDENTE BERNARDES,"2,33"
315320 PRESIDENTE JUSCELINO,"5,62"
315330 PRESIDENTE KUBITSCHEK,"8,57"
315340 PRESIDENTE OLEGARIO,"5,18"
315350 ALTO JEQUITIBA,"2,73"
315360 PRUDENTE DE MORAIS,"10,71"
315370 QUARTEL GERAL,"3,70"
315380 QUELUZITO,"0,95"
315390 RAPOSOS,"7,24"
315400 RAUL SOARES,"4,30"
315410 RECREIO,"6,97"
315415 REDUTO,"7,04"
315420 RESENDE COSTA,"1,48"
315430 RESPLENDOR,"7,06"
315440 RESSAQUINHA,"6,00"
315445 RIACHINHO,"4,52"
315450 RIACHO DOS MACHADOS,"10,43"
315460 RIBEIRAO DAS NEVES,"7,72"
315470 RIBEIRAO VERMELHO,"9,69"
315480 RIO ACIMA,"6,05"
315490 RIO CASCA,"11,27"
315500 RIO DOCE,"10,83"
315510 RIO DO PRADO,"15,12"
315520 RIO ESPERA,"8,78"
315530 RIO MANSO,"2,72"
315540 RIO NOVO,"7,57"
315550 RIO PARANAIBA,"2,50"
315560 RIO PARDO DE MINAS,"4,35"
315570 RIO PIRACICABA,"9,42"
315580 RIO POMBA,"4,35"
315590 RIO PRETO,"6,65"
315600 RIO VERMELHO,"4,80"
315610 RITAPOLIS,"5,21"
315620 ROCHEDO DE MINAS,"2,89"
315630 RODEIRO,"1,93"
315640 ROMARIA,"2,93"
315645 ROSARIO DA LIMEIRA,"2,89"
315650 RUBELITA,"8,83"
315660 RUBIM,"10,87"
315670 SABARA,"7,43"
315680 SABINOPOLIS,"6,22"
315690 SACRAMENTO,"4,95"
315700 SALINAS,"5,03"
315710 SALTO DA DIVISA,"17,01"
315720 SANTA BARBARA,"11,12"
315725 SANTA BARBARA DO LESTE,"5,51"
315727 SANTA BARBARA DO MONTE VERDE,"3,77"
315730 SANTA BARBARA DO TUGURIO,"4,56"
315733 SANTA CRUZ DE MINAS,"7,67"
315737 SANTA CRUZ DE SALINAS,"8,91"
315740 SANTA CRUZ DO ESCALVADO,"7,66"
315750 SANTA EFIGENIA DE MINAS,"10,68"
315760 SANTA FE DE MINAS,"7,93"
315765 SANTA HELENA DE MINAS,"5,43"
315770 SANTA JULIANA,"3,05"
315780 SANTA LUZIA,"7,16"
315790 SANTA MARGARIDA,"5,49"
315800 SANTA MARIA DE ITABIRA,"7,91"
315810 SANTA MARIA DO SALTO,"8,13"
315820 SANTA MARIA DO SUACUI,"8,32"
